
 time                     | druckrack
 2016-10-13 08:15:00+0000 |   1.40553
 2016-10-13 08:45:00+0000 |   1.41781
 2016-10-13 09:15:00+0000 |   1.39486
 2016-10-13 09:45:00+0000 |   1.39688
 2016-10-13 10:15:00+0000 |   1.41523
 2016-10-13 10:45:00+0000 |   1.39821
 2016-10-13 11:15:00+0000 |   1.39948
 2016-10-13 11:45:00+0000 |   1.41486
 2016-10-13 12:15:00+0000 |   1.40309
 2016-10-13 12:45:00+0000 |   1.39883
 2016-10-13 13:15:00+0000 |   1.41386
 2016-10-13 13:45:00+0000 |   1.40737
 2016-10-13 14:15:00+0000 |    1.3941
 2016-10-13 14:45:00+0000 |   1.41113
 2016-10-13 15:15:00+0000 |   1.40109
 2016-10-13 15:45:00+0000 |    1.3936
 2016-10-13 16:15:00+0000 |    1.4099
 2016-10-13 16:45:00+0000 |    1.4021
 2016-10-13 17:15:00+0000 |    1.3892
 2016-10-13 17:45:00+0000 |   1.40561
 2016-10-13 18:15:00+0000 |   1.41266
 2016-10-13 18:45:00+0000 |   1.38023
 2016-10-13 19:15:00+0000 |   1.39802
 2016-10-13 19:45:00+0000 |    1.4107
 2016-10-13 20:15:00+0000 |   1.39405
 2016-10-13 20:45:00+0000 |   1.38716
 2016-10-13 21:15:00+0000 |   1.40125
 2016-10-13 21:45:00+0000 |   1.41254
 2016-10-13 22:15:00+0000 |   1.38412
 2016-10-13 22:45:00+0000 |   1.38738
 2016-10-13 23:15:00+0000 |   1.40139
 2016-10-13 23:45:00+0000 |   1.40986
 2016-10-14 00:15:00+0000 |    1.3749
 2016-10-14 00:45:00+0000 |   1.39236
 2016-10-14 01:15:00+0000 |   1.40669
 2016-10-14 01:45:00+0000 |   1.38797
 2016-10-14 02:15:00+0000 |   1.38478
 2016-10-14 02:45:00+0000 |   1.40007
 2016-10-14 03:15:00+0000 |   1.40534
 2016-10-14 03:45:00+0000 |   1.37548
 2016-10-14 04:15:00+0000 |   1.39263
 2016-10-14 04:45:00+0000 |   1.40257
 2016-10-14 05:15:00+0000 |   1.41094
 2016-10-14 05:45:00+0000 |   1.37335
 2016-10-14 06:15:00+0000 |   1.38313
 2016-10-14 06:45:00+0000 |   1.39406
 2016-10-14 07:15:00+0000 |   1.40638
 2016-10-14 07:45:00+0000 |   1.38205
 2016-10-14 08:15:00+0000 |   1.38444
 2016-10-14 08:45:00+0000 |   1.39831
 2016-10-14 09:15:00+0000 |    1.4009
 2016-10-14 09:45:00+0000 |   1.37673
 2016-10-14 10:15:00+0000 |   1.39614
 2016-10-14 10:45:00+0000 |    1.4008
 2016-10-14 11:15:00+0000 |   1.38041
 2016-10-14 11:45:00+0000 |   1.40051
 2016-10-14 12:15:00+0000 |   1.39418
 2016-10-14 12:45:00+0000 |   1.38524
 2016-10-14 13:15:00+0000 |   1.40207
 2016-10-14 13:45:00+0000 |   1.38386
 2016-10-14 14:15:00+0000 |   1.76492
 2016-10-14 14:45:00+0000 |   1.90828
 2016-10-14 15:15:00+0000 |   1.88553
 2016-10-14 15:45:00+0000 |   1.91306
 2016-10-14 16:15:00+0000 |   1.87474
 2016-10-14 16:45:00+0000 |   1.90071
 2016-10-14 17:15:00+0000 |   1.88402
 2016-10-14 17:45:00+0000 |   1.88038
 2016-10-14 18:15:00+0000 |   1.90608
 2016-10-14 18:45:00+0000 |    1.8646
 2016-10-14 19:15:00+0000 |   1.88675
 2016-10-14 19:45:00+0000 |   1.89668
 2016-10-14 20:15:00+0000 |   1.86078
 2016-10-14 20:45:00+0000 |   1.88873
 2016-10-14 21:15:00+0000 |   1.88141
 2016-10-14 21:45:00+0000 |   1.86701
 2016-10-14 22:15:00+0000 |   1.89017
 2016-10-14 22:45:00+0000 |   1.88049
 2016-10-14 23:15:00+0000 |   1.86502
 2016-10-14 23:45:00+0000 |   1.89222
 2016-10-15 00:15:00+0000 |   1.85516
 2016-10-15 00:45:00+0000 |   1.87796
 2016-10-15 01:15:00+0000 |   1.87715
 2016-10-15 01:45:00+0000 |   1.85458
 2016-10-15 02:15:00+0000 |   1.88666
 2016-10-15 02:45:00+0000 |   1.84856
 2016-10-15 03:15:00+0000 |   1.87434
 2016-10-15 03:45:00+0000 |   1.86032
 2016-10-15 04:15:00+0000 |   1.86012
 2016-10-15 04:45:00+0000 |   1.87537
 2016-10-15 05:15:00+0000 |   1.84054
 2016-10-15 05:45:00+0000 |   1.87392
 2016-10-15 06:15:00+0000 |   1.84537
 2016-10-15 06:45:00+0000 |   1.85887
 2016-10-15 07:15:00+0000 |   1.86597
 2016-10-15 07:45:00+0000 |   1.84152
 2016-10-15 08:15:00+0000 |   1.86987
 2016-10-15 08:45:00+0000 |   1.84202
 2016-10-15 09:15:00+0000 |    1.8568
 2016-10-15 09:45:00+0000 |   1.85635
 2016-10-15 10:15:00+0000 |    1.8413
 2016-10-15 10:45:00+0000 |   1.86505
 2016-10-15 11:15:00+0000 |   1.84277
 2016-10-15 11:45:00+0000 |   1.85399
 2016-10-15 12:15:00+0000 |   1.85547
 2016-10-15 12:45:00+0000 |   1.84165
 2016-10-15 13:15:00+0000 |   1.86406
 2016-10-15 13:45:00+0000 |   1.83836
 2016-10-15 14:15:00+0000 |    1.8565
 2016-10-15 14:45:00+0000 |   1.84001
 2016-10-15 15:15:00+0000 |   1.86542
 2016-10-15 15:45:00+0000 |   1.83104
 2016-10-15 16:15:00+0000 |   1.85252
 2016-10-15 16:45:00+0000 |   1.86558
 2016-10-15 17:15:00+0000 |   1.85533
 2016-10-15 17:45:00+0000 |   1.82736
 2016-10-15 18:15:00+0000 |   1.85314
 2016-10-15 18:45:00+0000 |   1.83751
 2016-10-15 19:15:00+0000 |   1.83661
 2016-10-15 19:45:00+0000 |   1.85853
 2016-10-15 20:15:00+0000 |   1.81723
 2016-10-15 20:45:00+0000 |   1.83965
 2016-10-15 21:15:00+0000 |   1.85614
 2016-10-15 21:45:00+0000 |   1.81227
 2016-10-15 22:15:00+0000 |   1.83441
 2016-10-15 22:45:00+0000 |   1.85354
 2016-10-15 23:15:00+0000 |   1.81564
 2016-10-15 23:45:00+0000 |    1.8249
 2016-10-16 00:15:00+0000 |    1.8426
 2016-10-16 00:45:00+0000 |   1.81766
 2016-10-16 01:15:00+0000 |   1.82481
 2016-10-16 01:45:00+0000 |   1.84283
 2016-10-16 02:15:00+0000 |   1.80893
 2016-10-16 02:45:00+0000 |   1.83943
 2016-10-16 03:15:00+0000 |   1.81388
 2016-10-16 03:45:00+0000 |   1.82236
 2016-10-16 04:15:00+0000 |   1.84332
 2016-10-16 04:45:00+0000 |    1.7987
 2016-10-16 05:15:00+0000 |   1.82065
 2016-10-16 05:45:00+0000 |   1.84017
 2016-10-16 06:15:00+0000 |   1.80405
 2016-10-16 06:45:00+0000 |   1.81175
 2016-10-16 07:15:00+0000 |   1.83216
 2016-10-16 07:45:00+0000 |   1.81925
 2016-10-16 08:15:00+0000 |   1.80213
 2016-10-16 08:45:00+0000 |   1.82418
 2016-10-16 09:15:00+0000 |   1.83839
 2016-10-16 09:45:00+0000 |   1.80264
 2016-10-16 10:15:00+0000 |   1.80739
 2016-10-16 10:45:00+0000 |   1.82453
 2016-10-16 11:15:00+0000 |   1.83903
 2016-10-16 11:45:00+0000 |   1.80161
 2016-10-16 12:15:00+0000 |   1.81881
 2016-10-16 12:45:00+0000 |   1.83559
 2016-10-16 13:15:00+0000 |   1.79904
 2016-10-16 13:45:00+0000 |   1.82035
 2016-10-16 14:15:00+0000 |   1.82871
 2016-10-16 14:45:00+0000 |   1.79884
 2016-10-16 15:15:00+0000 |   1.82133
 2016-10-16 15:45:00+0000 |   1.81857
 2016-10-16 16:15:00+0000 |   1.80118
 2016-10-16 16:45:00+0000 |   1.82689
 2016-10-16 17:15:00+0000 |   1.79805
 2016-10-16 17:45:00+0000 |   1.80771
 2016-10-16 18:15:00+0000 |   1.82643
 2016-10-16 18:45:00+0000 |    1.7959
 2016-10-16 19:15:00+0000 |   1.79938
 2016-10-16 19:45:00+0000 |    1.8154
 2016-10-16 20:15:00+0000 |   1.82511
 2016-10-16 20:45:00+0000 |   1.78088
 2016-10-16 21:15:00+0000 |   1.80222
 2016-10-16 21:45:00+0000 |   1.81449
 2016-10-16 22:15:00+0000 |   1.81882
 2016-10-16 22:45:00+0000 |   1.82598
 2016-10-16 23:15:00+0000 |   1.80686
 2016-10-16 23:45:00+0000 |    1.7792
 2016-10-17 00:15:00+0000 |   1.79015
 2016-10-17 00:45:00+0000 |   1.80325
 2016-10-17 01:15:00+0000 |   1.81891
 2016-10-17 01:45:00+0000 |   1.78226
 2016-10-17 02:15:00+0000 |   1.78376
 2016-10-17 02:45:00+0000 |   1.79673
 2016-10-17 03:15:00+0000 |   1.80956
 2016-10-17 03:45:00+0000 |   1.80911
 2016-10-17 04:15:00+0000 |   1.76945
 2016-10-17 04:45:00+0000 |   1.79097
 2016-10-17 05:15:00+0000 |   1.80564
 2016-10-17 05:45:00+0000 |   1.81161
 2016-10-17 06:15:00+0000 |   1.81469
 2016-10-17 06:45:00+0000 |   1.81598
 2016-10-17 07:15:00+0000 |   1.77675
 2016-10-17 07:45:00+0000 |   1.77056
 2016-10-17 08:15:00+0000 |   1.78238
 2016-10-17 08:45:00+0000 |   1.80058
 2016-10-17 09:15:00+0000 |   1.80835
 2016-10-17 09:45:00+0000 |   1.76238
 2016-10-17 10:15:00+0000 |    1.7856
 2016-10-17 10:45:00+0000 |   1.80654
 2016-10-17 11:15:00+0000 |   1.76708
 2016-10-17 11:45:00+0000 |   1.78724
 2016-10-17 12:15:00+0000 |   1.80575
 2016-10-17 12:45:00+0000 |   1.76515
 2016-10-17 13:15:00+0000 |   1.78689
 2016-10-17 13:45:00+0000 |   1.80102
 2016-10-17 14:15:00+0000 |   1.76505
 2016-10-17 14:45:00+0000 |   1.79181
 2016-10-17 15:15:00+0000 |   1.79437
 2016-10-17 15:45:00+0000 |   1.76576
 2016-10-17 16:15:00+0000 |   1.78993
 2016-10-17 16:45:00+0000 |   1.79307
 2016-10-17 17:15:00+0000 |   1.76219
 2016-10-17 17:45:00+0000 |   1.78747
 2016-10-17 18:15:00+0000 |   1.79149
 2016-10-17 18:45:00+0000 |   1.76139
 2016-10-17 19:15:00+0000 |   1.78663
 2016-10-17 19:45:00+0000 |   1.78802
 2016-10-17 20:15:00+0000 |   1.76333
 2016-10-17 20:45:00+0000 |   1.79316
 2016-10-17 21:15:00+0000 |    1.7637
 2016-10-17 21:45:00+0000 |   1.78234
 2016-10-17 22:15:00+0000 |   1.78459
 2016-10-17 22:45:00+0000 |   1.76406
 2016-10-17 23:15:00+0000 |   1.79093
 2016-10-17 23:45:00+0000 |   1.75926
 2016-10-18 00:15:00+0000 |   1.78208
 2016-10-18 00:45:00+0000 |   1.76765
 2016-10-18 01:15:00+0000 |   1.77018
 2016-10-18 01:45:00+0000 |   1.78502
 2016-10-18 02:15:00+0000 |   1.75815
 2016-10-18 02:45:00+0000 |   1.78597
 2016-10-18 03:15:00+0000 |   1.76133
 2016-10-18 03:45:00+0000 |    1.7681
 2016-10-18 04:15:00+0000 |    1.7892
 2016-10-18 04:45:00+0000 |   1.75387
 2016-10-18 05:15:00+0000 |   1.77173
 2016-10-18 05:45:00+0000 |   1.78879
 2016-10-18 06:15:00+0000 |   1.74709
 2016-10-18 06:45:00+0000 |   1.77164
 2016-10-18 07:15:00+0000 |   1.77992
 2016-10-18 07:45:00+0000 |   1.74994
 2016-10-18 08:15:00+0000 |   1.78121
 2016-10-18 08:45:00+0000 |   1.75419
 2016-10-18 09:15:00+0000 |   1.77765
 2016-10-18 09:45:00+0000 |    1.7532
 2016-10-18 10:15:00+0000 |   1.76976
 2016-10-18 10:45:00+0000 |   1.76663
 2016-10-18 11:15:00+0000 |   1.75748
 2016-10-18 11:45:00+0000 |   1.77529
 2016-10-18 12:15:00+0000 |    1.7505
 2016-10-18 12:45:00+0000 |   1.77694
 2016-10-18 13:15:00+0000 |   1.74612
 2016-10-18 13:45:00+0000 |   1.77874
 2016-10-18 14:15:00+0000 |   1.74624
 2016-10-18 14:45:00+0000 |   1.77287
 2016-10-18 15:15:00+0000 |    1.7558
 2016-10-18 15:45:00+0000 |   1.75923
 2016-10-18 16:15:00+0000 |   1.77761
 2016-10-18 16:45:00+0000 |   1.74158
 2016-10-18 17:15:00+0000 |   1.76957
 2016-10-18 17:45:00+0000 |   1.75363
 2016-10-18 18:15:00+0000 |   1.75657
 2016-10-18 18:45:00+0000 |   1.77344
 2016-10-18 19:15:00+0000 |   1.74066
 2016-10-18 19:45:00+0000 |    1.7702
 2016-10-18 20:15:00+0000 |   1.74636
 2016-10-18 20:45:00+0000 |   1.75942
 2016-10-18 21:15:00+0000 |   1.76151
 2016-10-18 21:45:00+0000 |    1.7439
 2016-10-18 22:15:00+0000 |   1.77201
 2016-10-18 22:45:00+0000 |   1.73489
 2016-10-18 23:15:00+0000 |   1.75992
 2016-10-18 23:45:00+0000 |   1.75754
 2016-10-19 00:15:00+0000 |   1.74206
 2016-10-19 00:45:00+0000 |   1.76873
 2016-10-19 01:15:00+0000 |   1.74041
 2016-10-19 01:45:00+0000 |   1.75856
 2016-10-19 02:15:00+0000 |   1.76163
 2016-10-19 02:45:00+0000 |   1.73798
 2016-10-19 03:15:00+0000 |   1.76606
 2016-10-19 03:45:00+0000 |   1.74054
 2016-10-19 04:15:00+0000 |   1.75165
 2016-10-19 04:45:00+0000 |   1.76668
 2016-10-19 05:15:00+0000 |    1.7347
 2016-10-19 05:45:00+0000 |   1.76382
 2016-10-19 06:15:00+0000 |   1.73744
 2016-10-19 06:45:00+0000 |   1.75092
 2016-10-19 07:15:00+0000 |    1.7583
 2016-10-19 07:45:00+0000 |   1.73243
 2016-10-19 08:15:00+0000 |   1.76375
 2016-10-19 08:45:00+0000 |   1.72643
 2016-10-19 09:15:00+0000 |   1.75315
 2016-10-19 09:45:00+0000 |   1.73911
 2016-10-19 10:15:00+0000 |   1.74401
 2016-10-19 10:45:00+0000 |   1.75257
 2016-10-19 11:15:00+0000 |   1.73213
 2016-10-19 11:45:00+0000 |   1.76049
 2016-10-19 12:15:00+0000 |   1.72626
 2016-10-19 12:45:00+0000 |   1.75843
 2016-10-19 13:15:00+0000 |   1.72716
 2016-10-19 13:45:00+0000 |   1.75229
 2016-10-19 14:15:00+0000 |   1.73433
 2016-10-19 14:45:00+0000 |    1.7455
 2016-10-19 15:15:00+0000 |   1.73917
 2016-10-19 15:45:00+0000 |    1.7359
 2016-10-19 16:15:00+0000 |    1.7549
 2016-10-19 16:45:00+0000 |    1.7211
 2016-10-19 17:15:00+0000 |   1.74637
 2016-10-19 17:45:00+0000 |   1.74969
 2016-10-19 18:15:00+0000 |   1.71756
 2016-10-19 18:45:00+0000 |   1.74283
 2016-10-19 19:15:00+0000 |   1.75133
 2016-10-19 19:45:00+0000 |   1.71486
 2016-10-19 20:15:00+0000 |   1.73992
 2016-10-19 20:45:00+0000 |   1.75448
 2016-10-19 21:15:00+0000 |   1.71237
 2016-10-19 21:45:00+0000 |   1.73565
 2016-10-19 22:15:00+0000 |   1.75326
 2016-10-19 22:45:00+0000 |   1.71665
 2016-10-19 23:15:00+0000 |   1.72793
 2016-10-19 23:45:00+0000 |   1.74687
 2016-10-20 00:15:00+0000 |   1.73114
 2016-10-20 00:45:00+0000 |   1.71959
 2016-10-20 01:15:00+0000 |   1.74171
 2016-10-20 01:45:00+0000 |   1.74044
 2016-10-20 02:15:00+0000 |   1.71319
 2016-10-20 02:45:00+0000 |     1.739
 2016-10-20 03:15:00+0000 |   1.73794
 2016-10-20 03:45:00+0000 |   1.71293
 2016-10-20 04:15:00+0000 |   1.73921
 2016-10-20 04:45:00+0000 |   1.72968
 2016-10-20 05:15:00+0000 |   1.71435
 2016-10-20 05:45:00+0000 |   1.73626
 2016-10-20 06:15:00+0000 |   1.73445
 2016-10-20 06:45:00+0000 |   1.71002
 2016-10-20 07:15:00+0000 |   1.73546
 2016-10-20 07:45:00+0000 |   1.72912
 2016-10-20 08:15:00+0000 |   1.71275
 2016-10-20 08:45:00+0000 |   1.73878
 2016-10-20 09:15:00+0000 |   1.71826
 2016-10-20 09:45:00+0000 |   1.72093
 2016-10-20 10:15:00+0000 |   1.74392
 2016-10-20 10:45:00+0000 |   1.70634
 2016-10-20 11:15:00+0000 |   1.72825
 2016-10-20 11:45:00+0000 |   1.73471
 2016-10-20 12:15:00+0000 |   1.71039
 2016-10-20 12:45:00+0000 |   1.73653
 2016-10-20 13:15:00+0000 |   1.71657
 2016-10-20 13:45:00+0000 |   1.72107
 2016-10-20 14:15:00+0000 |   1.74239
 2016-10-20 14:45:00+0000 |   1.70477
 2016-10-20 15:15:00+0000 |   1.72617
 2016-10-20 15:45:00+0000 |   1.72463
 2016-10-20 16:15:00+0000 |   1.70435
 2016-10-20 16:45:00+0000 |   1.73249
 2016-10-20 17:15:00+0000 |   1.70976
 2016-10-20 17:45:00+0000 |   1.71468
 2016-10-20 18:15:00+0000 |   1.73353
 2016-10-20 18:45:00+0000 |   1.71002
 2016-10-20 19:15:00+0000 |   1.70861
 2016-10-20 19:45:00+0000 |   1.72876
 2016-10-20 20:15:00+0000 |   1.71945
 2016-10-20 20:45:00+0000 |   1.70054
 2016-10-20 21:15:00+0000 |    1.7226
 2016-10-20 21:45:00+0000 |   1.72952
 2016-10-20 22:15:00+0000 |   1.69274
 2016-10-20 22:45:00+0000 |   1.71625
 2016-10-20 23:15:00+0000 |   1.73351
 2016-10-20 23:45:00+0000 |   1.69453
 2016-10-21 00:15:00+0000 |   1.70508
 2016-10-21 00:45:00+0000 |   1.72294
 2016-10-21 01:15:00+0000 |   1.73235
 2016-10-21 01:45:00+0000 |   1.68556
 2016-10-21 02:15:00+0000 |   1.70573
 2016-10-21 02:45:00+0000 |   1.72172
 2016-10-21 03:15:00+0000 |   1.73058
 2016-10-21 03:45:00+0000 |   1.68619
 2016-10-21 04:15:00+0000 |   1.70884
 2016-10-21 04:45:00+0000 |   1.72812
 2016-10-21 05:15:00+0000 |   1.69065
 2016-10-21 05:45:00+0000 |   1.70593
 2016-10-21 06:15:00+0000 |   1.72605
 2016-10-21 06:45:00+0000 |   1.68278
 2016-10-21 07:15:00+0000 |   1.70842
 2016-10-21 07:45:00+0000 |   1.71651
 2016-10-21 08:15:00+0000 |   1.68532
 2016-10-21 08:45:00+0000 |   1.71409
 2016-10-21 09:15:00+0000 |   1.69544
 2016-10-21 09:45:00+0000 |   1.69713
 2016-10-21 10:15:00+0000 |   1.71838
 2016-10-21 10:45:00+0000 |   1.67934
 2016-10-21 11:15:00+0000 |   1.70849
 2016-10-21 11:45:00+0000 |   1.69769
 2016-10-21 12:15:00+0000 |   1.69781
 2016-10-21 12:45:00+0000 |   1.71175
 2016-10-21 13:15:00+0000 |   1.68005
 2016-10-21 13:45:00+0000 |   1.70802
 2016-10-21 14:15:00+0000 |   1.69322
 2016-10-21 14:45:00+0000 |   1.69212
 2016-10-21 15:15:00+0000 |   1.71496
 2016-10-21 15:45:00+0000 |   1.67755
 2016-10-21 16:15:00+0000 |   1.70112
 2016-10-21 16:45:00+0000 |   1.71386
 2016-10-21 17:15:00+0000 |   1.66786
 2016-10-21 17:45:00+0000 |   1.69048
 2016-10-21 18:15:00+0000 |   1.70568
 2016-10-21 18:45:00+0000 |   1.69786
 2016-10-21 19:15:00+0000 |   1.67179
 2016-10-21 19:45:00+0000 |   1.69401
 2016-10-21 20:15:00+0000 |   1.70833
 2016-10-21 20:45:00+0000 |   1.67835
 2016-10-21 21:15:00+0000 |   1.67526
 2016-10-21 21:45:00+0000 |     1.692
 2016-10-21 22:15:00+0000 |   1.70523
 2016-10-21 22:45:00+0000 |   1.68903
 2016-10-21 23:15:00+0000 |   1.66574
 2016-10-21 23:45:00+0000 |   1.68564
 2016-10-22 00:15:00+0000 |   1.69935
 2016-10-22 00:45:00+0000 |   1.70922
 2016-10-22 01:15:00+0000 |   1.66728
 2016-10-22 01:45:00+0000 |   1.67248
 2016-10-22 02:15:00+0000 |   1.68607
 2016-10-22 02:45:00+0000 |   1.69719
 2016-10-22 03:15:00+0000 |    1.7063
 2016-10-22 03:45:00+0000 |   1.67218
 2016-10-22 04:15:00+0000 |   1.66514
 2016-10-22 04:45:00+0000 |   1.67963
 2016-10-22 05:15:00+0000 |   1.69173
 2016-10-22 05:45:00+0000 |   1.70214
 2016-10-22 06:15:00+0000 |   1.69232
 2016-10-22 06:45:00+0000 |    1.6532
 2016-10-22 07:15:00+0000 |   1.67255
 2016-10-22 07:45:00+0000 |   1.68677
 2016-10-22 08:15:00+0000 |   1.70022
 2016-10-22 08:45:00+0000 |   1.67249
 2016-10-22 09:15:00+0000 |    1.6621
 2016-10-22 09:45:00+0000 |   1.68365
 2016-10-22 10:15:00+0000 |   1.69234
 2016-10-22 10:45:00+0000 |   1.65756
 2016-10-22 11:15:00+0000 |   1.68192
 2016-10-22 11:45:00+0000 |   1.69401
 2016-10-22 12:15:00+0000 |   1.65703
 2016-10-22 12:45:00+0000 |   1.68179
 2016-10-22 13:15:00+0000 |    1.6978
 2016-10-22 13:45:00+0000 |   1.65594
 2016-10-22 14:15:00+0000 |   1.67284
 2016-10-22 14:45:00+0000 |   1.68946
 2016-10-22 15:15:00+0000 |    1.6765
 2016-10-22 15:45:00+0000 |   1.66214
 2016-10-22 16:15:00+0000 |    1.6826
 2016-10-22 16:45:00+0000 |   1.67268
 2016-10-22 17:15:00+0000 |   1.65604
 2016-10-22 17:45:00+0000 |   1.68191
 2016-10-22 18:15:00+0000 |   1.66318
 2016-10-22 18:45:00+0000 |   1.65952
 2016-10-22 19:15:00+0000 |   1.68256
 2016-10-22 19:45:00+0000 |   1.65737
 2016-10-22 20:15:00+0000 |   1.65972
 2016-10-22 20:45:00+0000 |   1.68419
 2016-10-22 21:15:00+0000 |   1.64069
 2016-10-22 21:45:00+0000 |   1.66756
 2016-10-22 22:15:00+0000 |   1.68038
 2016-10-22 22:45:00+0000 |   1.64021
 2016-10-22 23:15:00+0000 |   1.66757
 2016-10-22 23:45:00+0000 |   1.67414
 2016-10-23 00:15:00+0000 |   1.63771
 2016-10-23 00:45:00+0000 |   1.66454
 2016-10-23 01:15:00+0000 |   1.67909
 2016-10-23 01:45:00+0000 |   1.63205
 2016-10-23 02:15:00+0000 |   1.65751
 2016-10-23 02:45:00+0000 |   1.67641
 2016-10-23 03:15:00+0000 |   1.65385
 2016-10-23 03:45:00+0000 |   1.64539
 2016-10-23 04:15:00+0000 |   1.66971
 2016-10-23 04:45:00+0000 |   1.65423
 2016-10-23 05:15:00+0000 |   1.63903
 2016-10-23 05:45:00+0000 |   1.66089
 2016-10-23 06:15:00+0000 |   1.67784
 2016-10-23 06:45:00+0000 |   1.63028
 2016-10-23 07:15:00+0000 |   1.64689
 2016-10-23 07:45:00+0000 |   1.66565
 2016-10-23 08:15:00+0000 |   1.66701
 2016-10-23 08:45:00+0000 |    1.6267
 2016-10-23 09:15:00+0000 |    1.6517
 2016-10-23 09:45:00+0000 |   1.67066
 2016-10-23 10:15:00+0000 |   1.64321
 2016-10-23 10:45:00+0000 |   1.64192
 2016-10-23 11:15:00+0000 |   1.66263
 2016-10-23 11:45:00+0000 |   1.66542
 2016-10-23 12:15:00+0000 |   1.63698
 2016-10-23 12:45:00+0000 |   1.66242
 2016-10-23 13:15:00+0000 |   1.66233
 2016-10-23 13:45:00+0000 |   1.63947
 2016-10-23 14:15:00+0000 |   1.66714
 2016-10-23 14:45:00+0000 |   1.64077
 2016-10-23 15:15:00+0000 |   1.65166
 2016-10-23 15:45:00+0000 |   1.67297
 2016-10-23 16:15:00+0000 |   1.63555
 2016-10-23 16:45:00+0000 |   1.64633
 2016-10-23 17:15:00+0000 |    1.6633
 2016-10-23 17:45:00+0000 |   1.66575
 2016-10-23 18:15:00+0000 |   1.62706
 2016-10-23 18:45:00+0000 |   1.64801
 2016-10-23 19:15:00+0000 |   1.66247
 2016-10-23 19:45:00+0000 |   1.66106
 2016-10-23 20:15:00+0000 |   1.62469
 2016-10-23 20:45:00+0000 |   1.64353
 2016-10-23 21:15:00+0000 |    1.6549
 2016-10-23 21:45:00+0000 |   1.66444
 2016-10-23 22:15:00+0000 |   1.66646
 2016-10-23 22:45:00+0000 |    1.6651
 2016-10-23 23:15:00+0000 |   1.66395
 2016-10-23 23:45:00+0000 |   1.66212
 2016-10-24 00:15:00+0000 |   1.66007
 2016-10-24 00:45:00+0000 |   1.65779
 2016-10-24 01:15:00+0000 |   1.65595
 2016-10-24 01:45:00+0000 |   1.65521
 2016-10-24 02:15:00+0000 |   1.65408
 2016-10-24 02:45:00+0000 |    1.6557
 2016-10-24 03:15:00+0000 |   1.65993
 2016-10-24 03:45:00+0000 |   1.65083
 2016-10-24 04:15:00+0000 |   1.61357
 2016-10-24 04:45:00+0000 |    1.6292
 2016-10-24 05:15:00+0000 |   1.64122
 2016-10-24 05:45:00+0000 |   1.64997
 2016-10-24 06:15:00+0000 |   1.65663
 2016-10-24 06:45:00+0000 |   1.65687
 2016-10-24 07:15:00+0000 |   1.60315
 2016-10-24 07:45:00+0000 |   1.61152
 2016-10-24 08:15:00+0000 |   1.61797
 2016-10-24 08:45:00+0000 |   1.62355
 2016-10-24 09:15:00+0000 |   1.62774
 2016-10-24 09:45:00+0000 |   1.63543
 2016-10-24 10:15:00+0000 |   1.64299
 2016-10-24 10:45:00+0000 |   1.64684
 2016-10-24 11:15:00+0000 |   1.64956
 2016-10-24 11:45:00+0000 |    1.6527
 2016-10-24 12:15:00+0000 |   1.65509
 2016-10-24 12:45:00+0000 |   1.65641
 2016-10-24 13:15:00+0000 |   1.62824
 2016-10-24 13:45:00+0000 |   1.61874
 2016-10-24 14:15:00+0000 |   1.62932
 2016-10-24 14:45:00+0000 |   1.63346
 2016-10-24 15:15:00+0000 |     1.637
 2016-10-24 15:45:00+0000 |   1.63733
 2016-10-24 16:15:00+0000 |   1.64414
 2016-10-24 16:45:00+0000 |   1.65073
 2016-10-24 17:15:00+0000 |   1.61431
 2016-10-24 17:45:00+0000 |    1.6199
 2016-10-24 18:15:00+0000 |   1.63078
 2016-10-24 18:45:00+0000 |   1.63646
 2016-10-24 19:15:00+0000 |   1.64149
 2016-10-24 19:45:00+0000 |   1.64491
 2016-10-24 20:15:00+0000 |   1.64914
 2016-10-24 20:45:00+0000 |   1.61048
 2016-10-24 21:15:00+0000 |    1.6112
 2016-10-24 21:45:00+0000 |   1.61841
 2016-10-24 22:15:00+0000 |   1.62225
 2016-10-24 22:45:00+0000 |   1.61339
 2016-10-24 23:15:00+0000 |    1.6037
 2016-10-24 23:45:00+0000 |   1.59628
 2016-10-25 00:15:00+0000 |   1.58851
 2016-10-25 00:45:00+0000 |   1.57672
 2016-10-25 01:15:00+0000 |   1.56454
 2016-10-25 01:45:00+0000 |   1.55421
 2016-10-25 02:15:00+0000 |    1.5455
 2016-10-25 02:45:00+0000 |   1.53863
 2016-10-25 03:15:00+0000 |   1.53281
 2016-10-25 03:45:00+0000 |   1.52334
 2016-10-25 04:15:00+0000 |   1.51364
 2016-10-25 04:45:00+0000 |   1.50541
 2016-10-25 05:15:00+0000 |   1.49575
 2016-10-25 05:45:00+0000 |   1.48636
 2016-10-25 06:15:00+0000 |    1.4783
 2016-10-25 06:45:00+0000 |   1.47151
 2016-10-25 07:15:00+0000 |   1.46082
 2016-10-25 07:45:00+0000 |   1.45148
 2016-10-25 08:15:00+0000 |   1.44344
 2016-10-25 08:45:00+0000 |   1.43859
 2016-10-25 09:15:00+0000 |   1.46018
 2016-10-25 09:45:00+0000 |    1.4918
 2016-10-25 10:15:00+0000 |   1.52424
 2016-10-25 10:45:00+0000 |   1.55444
 2016-10-25 11:15:00+0000 |   1.58148
